10.322	0.68008
10.69	0.68267
10.64	-0.69517
10.661	0.48456
10.215	0.65898
10.723	0.44444
11.003	-0.47812
10.671	-0.48302
10.845	0.35682
10.882	-0.31054
10.339	-0.68993
10.999	0.4993
10.799	0.64267
10.017	0.12003
10.213	-0.64787
10.201	0.38676
10.513	-0.47974
10.161	0.62428
10.231	-0.40742
10.527	-0.5118
10.983	0.53693
10.975	0.16073
10.9	-0.31826
10.871	0.59403
10.67	-0.7026
10.747	-0.66716
10.676	-0.68423
10.831	-0.62186
10.956	-0.54272
10.282	-0.45784
10.004	0.49748
10.259	0.67358
10.951	-0.21799
10.689	0.68911
9.8265	-0.14564
10.468	0.70202
10.908	-0.30614
10.453	-0.73001
10.919	-0.25888
9.9475	-0.43525
9.9937	-0.4832
10.806	0.41996
10.113	-0.32799
10.669	-0.44855
10.588	-0.70851
10.265	-0.43731
10.597	0.50277
10.498	0.50238
9.8997	-0.37012
10.156	0.61798
9.8052	-0.16119
10.741	0.6718
10.457	-0.50373
10.13	-0.59528
11.049	-0.45785
11.123	0.33479
10.018	0.16307
10.436	0.70355
10.602	0.70511
10.871	0.33475
9.9131	-0.37471
10.088	0.57754
10.727	-0.42273
10.09	-0.28404
10.156	-0.61753
10.804	0.38056
10.107	-0.60595
11.146	-0.28161
10.052	0.54826
10.607	-0.48879
10.71	0.6851
11.106	0.38674
10.384	-0.69794
10.595	0.49187
9.8584	-0.29881
10.78	0.39496
10.501	0.69623
10.147	0.61979
10.549	-0.48849
10.127	0.29232
10.767	0.4185
11.009	-0.48391
9.8884	-0.33855
10.898	-0.58755
10.674	-0.68438
10.291	-0.67514
10.143	-0.34081
11.159	0.23403
10.355	0.4795
10.154	-0.62947
10.107	-0.32494
10.589	-0.71786
10.235	0.41728
10.308	-0.44459
10.504	-0.70357
10.147	0.61034
10.711	0.45236
10.774	0.6553
10.492	0.5081
10.849	-0.6145
10.76	-0.66223
10.863	-0.34277
10.403	0.49886
10.222	0.42268
10.897	-0.60139
10.081	0.58243
10.717	-0.67549
10.689	0.6911
10.048	0.20434
10.107	0.28834
10.408	0.68292
10.701	-0.45165
10.026	-0.52376
10.464	-0.49857
10.145	-0.60953
9.8374	-0.25264
10.585	-0.47738
10.109	-0.59287
10.616	0.48238
10.574	0.69988
10.717	-0.45849
9.8445	-0.27665
11.019	0.483
10.593	0.49242
10.901	0.59077
10.425	0.71455
10.156	0.37213
10.161	0.34779
9.9745	0.47159
10.758	0.64825
10.424	-0.51116
10.859	-0.34029
10.567	0.49068
10.806	0.62946
10.075	0.56861
10.877	-0.6005
11.139	-0.28664
10.17	0.62259
10.893	-0.58855
10.151	-0.61222
10.184	-0.36744
10.805	0.64452
10.48	0.49606
10.332	-0.47681
11.057	-0.42654
10.986	-0.1761
9.9998	-0.49189
9.9645	-0.46063
10.117	0.28886
10.285	-0.45446
10.098	-0.28622
10.565	-0.50845
10.488	0.6887
10.003	0.49825
10.117	0.30781
10.759	0.6563
10.027	0.52787
10.535	0.69954
10.569	0.48805
10.435	-0.48505
10.267	0.67728
10.723	-0.43879
10.929	0.25622
11.125	0.32459
10.041	-0.19214
10.173	-0.37172
9.8836	-0.35226
11.067	-0.42455
10.341	0.47753
10.554	-0.69814
10.412	-0.48967
10.964	-0.19098
10.252	-0.66788
11.168	0.22809
10.973	-0.20708
10.78	-0.43281
10.232	-0.64739
10.717	-0.66291
10.183	0.6346
10.739	-0.67504
10.585	-0.49901
11.138	-0.29156
10.842	-0.61512
10.918	-0.56536
10.598	0.4994
10.078	0.56604
11.04	0.4402
10.851	0.61452
9.8574	0.27972
10.448	0.70789
11.017	-0.4886
10.924	0.29139
10.003	0.49741
10.188	0.61619
10.995	0.040909
10.722	0.66593
10.262	0.43417
9.8272	-0.22641
10.266	0.66457
10.995	0.11414
10.931	-0.55652
10.554	-0.50472
10.3	-0.43745
10.365	0.4726
10.329	-0.46031
10.075	-0.25259
9.8566	-0.28316
9.8181	-0.20671
10.082	0.27671
10.211	-0.65434
10.45	0.71806
10.932	0.55571
9.873	-0.33045
10.294	0.67999
11.034	-0.46321
10.317	-0.6753
10.796	-0.65394
11.018	0.49098
10.186	-0.63325
10.733	-0.44373
10.752	0.65804
10.626	0.47061
10.736	0.43329
10.934	-0.27253
10.573	0.49095
10.277	0.45344
10.805	0.40313
10.291	-0.67122
10.725	0.44159
10.369	0.70408
10.328	-0.46404
9.957	0.45401
10.726	0.67175
11.085	-0.40846
10.257	0.66096
10.529	0.49005
10.349	-0.68827
10.069	0.56001
11.165	0.21399
10.82	0.61988
10.466	0.69783
10.037	0.54328
9.9875	-0.12844
10.258	-0.45745
9.9498	-0.4318
10.117	-0.33948
10.396	-0.47021
10.821	0.40121
11.003	0.49547
10.465	-0.70371
10.783	-0.41328
10.225	-0.65939
10.833	-0.61888
9.8204	0.11601
10.226	-0.64593
10.074	-0.56703
10.734	0.43517
10.603	0.49054
10.153	-0.63289
10.606	0.68278
10.436	-0.70575
10.688	0.46375
10.935	-0.56675
10.808	-0.38814
10.91	-0.26268
10.171	0.38489
10.039	-0.19995
10.357	-0.48559
10.693	0.68088
10.383	0.70037
10.685	-0.43714
10.179	0.6286
10.572	-0.70975
11.128	-0.3357
9.9451	0.43758
10.965	0.17261
10.042	-0.22002
11.128	0.32828
10.626	0.69241
10.583	0.69286
10.376	0.70099
10.159	0.61373
10.402	0.70083
10.845	0.36963
10.838	-0.62702
10.024	-0.53687
10.225	-0.64728
11.029	-0.48251
10.337	-0.69445
10.627	-0.48699
10.08	-0.2536
10.057	-0.27211
10.62	-0.6863
10.088	-0.27577
9.9195	-0.39254
10.006	0.016614
10.106	0.58466
10.871	-0.31983
10.065	-0.5672
10.803	0.63902
10.725	0.67455
11.181	-0.16062
10.683	-0.68217
11.114	-0.3434
10.307	-0.47329
11.118	-0.33919
10.502	-0.50219
10.923	-0.55398
10.984	0.51833
10.917	0.29177
10.998	-0.081722
10.957	-0.5342
10.53	0.49085
10.636	-0.68087
10.307	-0.46469
10.397	-0.50047
10.911	0.58233
10.144	0.36216
10.904	0.28189
11.077	-0.41405
10.145	0.34246
10.205	-0.63469
9.8967	0.36006
9.8715	-0.32765
10.93	-0.24693
10.548	-0.48761
10.722	0.67669
10.264	0.44048
10.495	-0.70507
10.71	-0.66724
10.306	0.67331
10.873	0.34826
10.992	-0.09422
10.633	0.70455
10.562	-0.71231
11.027	0.47756
10.518	-0.50958
10.999	-0.50496
10.818	-0.63322
10.831	-0.63171
10.632	0.68985
10.861	0.3574
10.624	-0.49062
10.804	0.63595
10.108	0.58319
10.372	-0.68573
9.912	-0.39535
10.092	-0.30909
10.989	0.11989
9.9822	0.021346
10.359	0.69452
10.534	-0.50249
10.027	-0.50267
10.61	0.70549
10.688	0.67916
10.028	0.52586
10.84	-0.6151
10.017	0.085517
10.03	0.18138
10.996	-0.091238
9.8908	-0.36974
10.57	-0.69778
9.8399	-0.29576
10.698	-0.66988
9.9107	-0.39728
10.209	-0.39613
10.5	-0.69587
10.279	-0.67397
10.428	-0.51167
10.547	0.70426
10.42	-0.49583
10.789	-0.42129
10.028	-0.2109
10.871	-0.33724
11.02	0.46495
10.786	0.4009
10.448	-0.69535
11.098	-0.37479
10.877	0.59459
10.051	0.54668
10.107	0.60575
10.376	-0.68796
10.62	-0.695
10.36	0.48211
10.509	-0.5089
10.634	0.6858
10.939	-0.55948
10.212	0.65242
10.877	0.59202
10.143	-0.38058
10.781	0.4085
10.593	0.50335
10.261	-0.43598
10.839	-0.61008
10.313	0.45391
10.953	0.19478
10.964	-0.52218
10.807	-0.38993
10.089	0.32209
10.204	-0.38241
10.209	0.38626
10.651	0.49231
10.287	0.67449
10.965	0.20266
10.54	-0.70166
10.238	0.65686
10.449	-0.50651
10.804	0.64137
10.017	-0.52043
10.649	0.48375
10.187	0.62564
10.214	-0.41585
10.8	-0.63156
10.918	0.26895
10.581	0.69997
11.195	-0.14062
10.783	0.64044
10.483	0.50502
10.537	0.71034
10.258	0.42837
10.65	-0.46873
10.877	0.28567
10.807	-0.62854
11.131	0.31687
11.056	0.42804
10.147	0.61361
10.319	-0.67811
10.922	-0.29488
10.133	-0.60919
10.206	-0.63863
9.8675	-0.32468
10.319	0.67883
10.087	-0.57938
9.9679	0.45882
10.904	0.5871
10.711	-0.66832
10.308	-0.68731
10.093	-0.30586
10.334	-0.68101
10.564	-0.70517
11.21	0.026229
10.036	-0.19058
10.406	0.69437
10.678	-0.68436
11.111	-0.34271
10.624	-0.48549
10.999	-0.49714
11.194	-0.10249
10.691	0.45802
10.247	-0.42694
10.492	0.50407
10.166	0.64095
10.803	0.39987
10.847	-0.36647
10.659	0.69375
10.504	0.49665
10.694	-0.46235
10.972	-0.54172
11.061	-0.42187
10.833	-0.62185
10.107	0.57954
10.458	-0.5104
10.469	0.48057
10.025	0.14173
10.838	-0.62479
10.386	0.4882
11.096	-0.36517
9.9991	-0.47871
11.059	0.41812
10.018	0.51866
10.111	-0.57975
11.172	-0.23175
10.906	0.57513
10.668	-0.4511
10.188	0.38594
10.049	-0.56558
10.278	0.66984
11.148	0.25931
10.626	0.69038
10.188	-0.39726
10.697	-0.45689
10.919	0.27639
9.9407	-0.4378
10.313	-0.6853
9.8291	0.25155
10.014	-0.13064
10.083	-0.27526
11.092	-0.40191
10.844	0.60934
9.894	0.38028
10.576	-0.50339
10.66	-0.69106
10.997	-0.51017
10.743	0.43927
10.258	0.66302
10.403	-0.49485
10.045	-0.54326
10.732	0.40949
10.057	0.27211
10.171	0.37312
10.791	-0.41745
10.374	-0.68203
10.111	-0.2692
10.818	0.38661
10.715	-0.66601
10.859	-0.60196
10.811	0.39033
10.511	-0.7086
10.581	-0.70254
10.047	0.18549
10.618	0.69837
10.255	0.6595
10.568	0.70337
10.352	-0.69301
10.487	-0.69137
10.894	0.58531
10.82	0.39696
10.557	0.50018
10.75	0.65404
10.772	0.42484
10.61	0.48526
11.212	-0.13863
10.483	-0.69607
10.111	-0.57975
9.807	-0.13919
10.396	-0.4759
10.316	-0.46661
10.512	-0.48598
10.565	-0.70994
10.007	-0.058754
10.702	0.67778
9.9376	-0.42635
10.552	-0.49501
9.9181	0.42076
10.883	0.30266
10.291	-0.45234
10.977	-0.5275
10.321	-0.68303
10.187	0.63863
10.909	0.23401
10.854	0.62193
10.716	-0.66742
11.007	0.027362
11.196	-0.11336
10.735	0.67479
10.701	-0.6832
10.594	0.70564
10.407	-0.69754
10.09	-0.31757
10.837	0.36826
10.457	-0.71143
10.686	-0.45297
10.885	-0.3184
10.451	0.69733
10.08	-0.23985
10.644	0.4981
10.318	0.4582
10.322	0.46707
10.999	0.4993
10.386	0.71354
10.227	-0.64983
11.206	0.12235
10.885	-0.28189
10.803	0.62635
9.9663	-0.474
9.8391	0.21166
10.494	0.49025
10.806	-0.64304
10.177	0.61927
10.298	-0.67753
10.058	0.20669
10.195	-0.62406
10.623	0.46673
10.12	0.58213
11.094	-0.3846
10.971	0.53667
10.098	-0.58656
11.118	0.3266
10.902	0.26756
10.279	-0.43477
10.15	0.3634
10.515	-0.71346
9.9108	-0.41413
10.97	0.134
10.75	-0.41641
10.249	-0.67148
10.955	-0.55079
10.55	-0.50593
10.555	-0.69918
9.8534	-0.26098
10.534	-0.4941
10.955	0.1764
10.395	0.70863
10.279	-0.45242
9.9583	-0.4586
10.201	-0.64465
11.15	0.26112
11.132	-0.29193
10.497	-0.50401
10.512	-0.70112
10.372	-0.46853
9.9794	-0.49058
11.105	0.35994
10.758	0.44938
10.924	0.55072
10.66	-0.70177
10.775	-0.65275
10.838	-0.35661
10.733	-0.46354
9.9159	0.40986
11.03	0.42996
10.446	0.71021
11.003	-0.51735
10.46	0.50602
10.125	-0.33703
10.121	-0.31592
10.628	-0.69558
9.8722	-0.32459
11.005	0.49493
10.647	-0.48427
9.9627	0.45608
10.251	-0.44579
10.904	-0.58068
10.631	-0.69112
10.295	-0.456
10.788	-0.40123
10.662	0.47105
10.249	-0.67476
9.9638	0.45607
9.8768	0.33147
10.438	0.50124
11.197	0.083641
10.951	-0.53524
10.866	0.60865
10.043	0.21164
10.657	0.70063
10.586	0.4811
10.777	-0.38758
10.577	-0.49988
10.101	0.30169
10.264	0.67066
10.687	0.46767
10.264	-0.41887
10.63	-0.68853
10.181	0.38637
10.315	0.44408
10.605	-0.49742
10.153	0.3617
10.915	0.58042
10.199	0.63541
11.115	0.34527
10.637	-0.48664
10.253	-0.65301
10.931	-0.25069
10.36	0.6907
10.484	0.6956
10.182	0.62447
10.392	0.70239
10.919	-0.27277
11.088	0.38357
10.756	0.66538
11.118	0.3331
10.436	-0.71036
9.9485	0.43311
11.205	-0.14026
10.468	0.50973
9.9238	0.42627
10.612	-0.70857
10.841	-0.35838
10.737	-0.67764
11.145	0.28775
10.347	0.4721
10.045	-0.21916
10.975	0.53943
10.65	-0.6977
10.006	-0.11942
10.307	-0.46469
10.543	-0.68465
10.1	-0.30626
10.305	-0.67755
10.536	-0.708
10.618	0.69422
10.995	0.4932
10.43	-0.70379
10.742	0.42863
10.388	0.69809
9.8651	-0.29816
10.284	-0.44776
9.8112	-0.18888
10.386	0.70965
10.709	0.67823
10.542	-0.70294
11.202	-0.08367
10.242	0.40889
10.022	-0.52529
10.502	0.69971
11.202	-0.093898
9.7876	0.013012
11.018	0.48921
10.197	-0.40063
10.943	0.21237
10.061	-0.2678
10.697	-0.67863
10.104	0.30569
10.902	-0.32036
10.432	-0.70773
10.479	0.70984
10.88	-0.61205
10.325	0.68936
10.845	-0.36747
10.566	-0.70723
11.149	-0.25459
9.9031	-0.38404
10.401	0.47439
10.888	0.58914
9.9688	0.45929
10.173	0.38423
10.249	-0.6686
10.081	-0.57354
10.299	0.44386
10.775	0.65838
10.698	0.67678
9.9711	-0.48273
9.9406	-0.43597
10.598	-0.69916
9.9023	0.36902
10.022	-0.16901
10.569	-0.49545
10.909	-0.28085
9.9435	-0.42654
10.462	-0.71149
10.591	0.49791
11.171	0.18822
10.749	0.65862
9.9926	-0.48539
10.534	-0.49338
10.756	0.66227
10.526	0.7104
9.8884	-0.32512
10.678	0.47824
10.908	0.58222
10.253	-0.64982
10.095	0.29759
10.92	0.55582
10.775	-0.6604
11.043	-0.46604
10.699	0.47801
11.013	0.49787
10.537	0.49193
10.646	-0.47502
10.211	0.41689
10.82	-0.63472
10.434	0.70797
9.8744	-0.35444
9.8497	0.27995
10.256	-0.42887
10.318	0.47333
10.901	0.28971
10.394	-0.69909
10.205	-0.41229
10.462	0.50603
11.147	0.28444
9.9615	0.43551
10.597	0.71141
10.843	-0.36843
9.9463	-0.42919
9.9588	0.4543
9.9943	-0.49182
11.198	0.099115
10.3	-0.48277
10.468	0.69873
10.089	-0.56853
10.598	0.48909
10.094	0.28157
10.141	0.61796
10.012	0.091411
10.136	0.59956
10.756	-0.41746
10.678	0.68982
9.9958	0.47673
10.372	-0.70165
10.872	-0.28712
10.484	0.69543
10.755	-0.6642
10.77	-0.67021
10.432	0.70186
10.158	-0.37484
10.76	-0.4184
10.027	-0.53928
11.106	-0.37058
10.037	0.53134
10.446	-0.71134
9.9179	0.38345
10.452	0.50363
10.154	-0.35513
10.813	-0.41083
10.114	-0.58436
10.409	0.47865
10.554	-0.70238
10.813	-0.38752
10.16	-0.61237
10.037	-0.20374
10.925	0.57285
9.9144	-0.37781
9.862	0.28773
10.187	-0.39032
10.861	-0.6064
10.711	-0.46753
10.534	0.51048
10.701	0.6832
10.488	0.70522
10.05	0.52808
10.346	0.46432
10.284	0.66836
10.611	0.4902
10.572	0.49419
10.298	0.6752
10.578	-0.71133
10.485	-0.48101
10.449	-0.48898
10.262	-0.45332
10.45	0.50031
10.966	-0.21597
10.626	0.69415
10.415	0.70304
10.458	0.69737
10.424	0.4901
10.631	0.47883
11.179	-0.22902
10.515	0.69973
10.27	-0.44208
10.809	0.39218
10.584	0.69906
10.611	-0.48402
10.415	0.7035
10.524	-0.4789
10.765	-0.42329
10.681	-0.46403
10.723	0.45015
10.781	-0.64873
10.305	-0.67832
11.015	-0.47355
9.889	0.35398
10.777	-0.42904
11.19	0.10815
9.9871	-0.47996
9.9004	-0.38117
10.231	-0.41871
10.121	0.60382
10.641	0.69102
10.369	0.49103
10.636	0.69239
10.723	0.67054
9.8519	0.30162
10.387	0.70181
10.47	0.48352
10.065	0.27027
10.375	0.4896
9.8308	0.25728
10.819	0.63804
10.574	0.49078
10.665	0.46597
10.095	0.58996
10.502	0.49279
10.706	0.47021
10.001	-0.50847
10.578	-0.7056
10.752	0.40422
10.532	-0.70705
9.937	0.42551
10.558	-0.50402
10.104	-0.29844
10.658	-0.47271
10.294	-0.67338
10.772	-0.43191
10.363	0.6847
9.8987	0.35771
10.379	-0.69296
10.922	-0.24137
10.965	-0.2193
10.324	-0.67833
9.9192	-0.38947
10.61	0.47574
10.048	-0.18584
10.373	0.48434
10.966	0.16922
10.245	-0.41946
9.962	0.4535
9.8557	-0.29879
10.606	0.48715
10.601	0.49399
10.094	0.28992
10.759	0.65745
10.109	-0.2995
10.06	-0.24049
10.955	0.55951
10.771	0.65179
10.552	-0.51993
10.206	0.39423
9.7965	0.092661
9.8419	-0.25907
10.529	-0.50837
11.081	0.40785
11.193	0.13813
10.54	0.4957
10.351	0.48058
10.956	0.53703
11.151	0.24595
11.189	0.1722
10.841	0.62102
10.406	0.70268
10.092	-0.29352
9.9497	-0.4395
9.821	-0.21632
10.302	-0.68083
10.277	0.45344
10.83	-0.61573
10.311	0.45993
10.006	0.11543
10.012	-0.50376
10.495	0.71839
10.925	0.29066
11.179	-0.13308
10.436	-0.49631
11.135	-0.30101
11.023	-0.47836
10.822	0.62743
11.203	0.068437
10.337	0.68626
10.452	0.48745
10.795	0.41264
10.269	-0.46363
10.118	-0.30226
10.431	-0.49751
11.103	-0.39391
10.273	-0.66209
11.143	0.30296
10.046	0.53883
10.074	0.56703
10.391	-0.69836
11.082	-0.40645
10.678	-0.46716
10.319	0.68546
9.9486	-0.45409
10.218	0.4007
9.8635	0.31463
10.534	-0.5189
10.18	0.63426
10.707	-0.47209
10.069	-0.56001
10.765	-0.42253
10.387	-0.70181
10.719	-0.66056
9.8828	0.36653
10.119	0.61482
10.747	0.65541
10.214	-0.637
10.416	-0.70807
10.845	-0.61537
10.985	-0.52414
10.668	-0.48299
10.409	0.7021
10.487	0.5033
9.9064	0.37146
10.733	-0.66939
10.093	0.60376
10.44	-0.69934
10.89	-0.59683
10.581	0.70333
10.54	0.50999
10.033	-0.52778
10.237	-0.65099
10.2	0.63946
10.247	-0.42319
10.445	-0.50219
10.192	-0.38829
9.8763	0.32094
10.124	-0.5987
10.684	0.68269
10.269	0.66527
10.622	-0.48542
10.236	-0.41444
10.712	0.4525
10.979	-0.52319
10.875	0.30814
10.026	-0.17951
11.01	0.49964
10.098	-0.57416
10.23	-0.40098
10.434	-0.71153
11.188	-0.15058
10.951	-0.2094
10.854	-0.6134
10.129	0.33518
10.914	-0.56268
9.8833	-0.31126
11.198	-0.12769
9.887	0.33924
10.035	0.52015
10.199	0.6429
10.671	-0.47436
10.541	0.69817
10.606	-0.48715
10.358	-0.70365
10.329	0.68321
10.756	-0.65053
10.716	-0.42991
10.388	0.48703
10.702	0.47437
10.61	-0.69311
10.16	0.61237
10.725	-0.67105
10.905	0.29588
10.245	0.66621
10.338	0.47061
10.15	-0.3634
9.8543	0.28399
10.912	0.27678
9.8448	-0.27531
10.638	0.48685
10.275	-0.44591
9.9244	0.37898
10.631	-0.48867
10.167	0.61411
10.819	0.64212
11.036	-0.46999
10.233	0.66478
10.39	-0.50875
10.832	-0.35703
10.879	-0.33121
10.939	-0.55132
10.939	-0.23046
10.765	-0.43063
10.459	0.70324
9.9031	-0.38404
10.313	0.46356
11.071	0.41526
10.89	0.2953
10.5	-0.4812
10.042	-0.5264
10.316	0.46575
10.516	-0.69852
10.993	-0.10453
10.693	-0.68303
10.757	0.44154
10.205	-0.40264
9.9182	-0.38916
10.872	0.61289
10.801	-0.62792
10.327	-0.45851
10.432	-0.51017
10.528	0.6891
10.481	-0.50329
10.101	0.58473
10.821	-0.63558
10.606	0.49293
10.772	-0.65571
10.996	-0.091168
10.752	-0.66162
10.849	0.37015
10.764	0.43201
10.374	-0.68598
10.089	0.59321
10.353	0.69187
9.9901	-0.47907
10.303	0.67549
10.467	-0.70316
10.175	0.37675
10.563	0.50472
10.24	0.65394
10.78	-0.41557
10.814	0.39265
10.197	-0.64376
10.579	0.48197
10.12	0.58213
10.462	0.50081
10.655	0.69165
10.75	-0.43643
10.754	-0.66972
10.759	0.65548
10.064	0.23327
10.517	0.71401
10.61	-0.48855
10.081	-0.58312
10.661	0.68464
10.79	0.64797
10.006	0.075118
11.12	0.35749
10.73	0.44134
10.638	0.47921
10.978	0.20621
9.8194	-0.22934
9.9901	0.47836
10.266	0.676
10.555	-0.50288
10.619	-0.70242
10.805	0.64539
10.804	0.64233
10.904	-0.57582
10.805	-0.40296
10.835	-0.62576
10.884	0.3254
9.8562	-0.29681
11.035	-0.46313
10.398	-0.49774
10.111	-0.30737
10.19	-0.62955
9.9215	-0.39353
10.714	0.43291
10.856	-0.35293
10.361	-0.69931
9.8832	-0.35057
